author,paper_count,institution,2013,2014,2015,2016,2017,2018,2019,Notes
 Yunchao Wei,15,<none>,0,0,1,1,4,3,6
 Ram Nevatia,15,<none>,2,1,1,1,4,3,3
 Yong Jae Lee,15,<none>,1,0,2,2,4,1,5
 Gunhee Kim,15,<none>,1,2,3,0,5,2,2
 Bjoern Andres,15,<none>,1,0,2,3,6,1,2
 Hanwang Zhang,15,<none>,0,0,1,1,3,2,8
 Svetlana Lazebnik,15,<none>,2,1,4,2,3,2,1
 Rui Zhao,15,<none>,2,2,1,1,0,3,6
 Zhaowen Wang,15,<none>,1,0,1,1,3,4,5
 Dimitris Samaras,15,<none>,2,1,2,2,2,2,4
 Zuzana Kukelova,15,<none>,1,0,3,2,3,3,3
 Gim Hee Lee,15,<none>,1,1,1,1,1,6,4
 Deqing Sun,15,<none>,1,1,1,2,1,5,4
 Amit K. Roy-Chowdhury,15,<none>,2,1,1,1,7,2,1
 Tat-Jun Chin,15,<none>,1,1,3,4,2,2,2
 Honglak Lee,15,<none>,2,0,2,3,2,4,2
 Junmo Kim,15,<none>,1,4,4,1,3,1,1
 Derek Hoiem,15,<none>,3,0,2,3,3,2,2
 Francesc Moreno-Noguer,15,<none>,2,2,4,0,2,3,2
Percy Liang,15,Stanford University,1,4,2,1,2,4,1
Alexander Schwing,15,University of Illinois at Urbana-Champaign,0,0,1,0,6,4,4
Vladlen Koltun,15,Intel Labs,3,1,0,1,2,4,4
Massimiliano Pontil,15,IIT & UCL,2,1,0,1,2,5,4
Zeyuan Allen-Zhu,15,Microsoft,0,0,0,3,2,6,4
Yaron Singer,15,Harvard University,0,0,2,3,4,4,2
Alessandro Rudi,15,"INRIA, Ecole Normale Superieure",1,0,1,1,3,5,4
Yuichi Yoshida,14,<none>,0,1,5,1,5,2,0
Tomoharu Iwata,14,NTT,1,1,2,2,2,0,6
Wenwu Zhu,14,Tsinghua University,0,0,1,0,1,7,5
Edith Elkind,14,<none>,1,2,2,2,4,3,0
Piotr Faliszewski,14,<none>,0,2,4,2,1,2,3
Ken-ichi Kawarabayashi,14,<none>,1,3,3,2,2,2,1
Jungong Han,14,Lancaster University,0,0,0,0,3,5,6
Qi Liu,14,University of Oxford,0,0,0,2,2,4,6
Chao Xu,14,Peking University,1,1,2,1,3,4,2
Chunyuan Li,14,Microsoft,0,0,1,5,5,1,2
Pradeep Varakantham,14,<none>,2,2,2,5,1,2,0
Furu Wei,14,Microsoft Research Asia,1,1,1,1,1,4,5
Ping Luo,14,<none>,0,1,1,1,2,6,3
Yueting Zhuang,14,<none>,1,0,3,2,1,4,3
Min Yang,14,<none>,0,0,1,0,3,3,7
Zhe Wang,14,Ohio State University,0,1,4,1,0,4,4
Xin Wang,14,<none>,1,1,2,3,1,0,6
Zhangyang Wang,14,TAMU,0,2,1,2,0,5,4
Dengyong Zhou,14,<none>,1,1,2,2,3,4,1
Zhao Song,14,University of Texas at Austin,1,0,1,2,1,0,9
Yan Liu,14,<none>,1,1,3,3,1,3,2
Ming-Hsuan Yang,14,Google / UC Merced,0,0,1,0,3,5,5
Pradeep Ravikumar,14,Carnegie Mellon,1,3,2,0,3,4,1
Dhruv Batra,14,Georgia Tech / Facebook AI Research (FAIR),0,1,1,3,2,3,4
Yingyu Liang,14,University of Wisconsin Madison,2,3,1,1,2,1,4
 Ruigang Yang,14,<none>,1,3,3,0,1,2,4
 Joao Carreira,14,<none>,2,2,5,1,1,0,3
 Yan Huang,14,<none>,0,0,2,1,2,4,5
 Shengjin Wang,14,<none>,1,2,3,1,3,1,3
 Bjorn Ommer,14,<none>,0,1,2,0,5,0,6
 Yi-Zhe Song,14,<none>,0,0,1,2,2,4,5
 Song Bai,14,<none>,0,0,0,1,2,1,10
 Qingming Huang,14,<none>,2,0,1,1,3,0,7
 Fumin Shen,14,<none>,1,0,2,0,6,1,4
 Oliver Wang,14,<none>,0,0,4,2,3,2,3
 Vishal M. Patel,14,<none>,3,0,1,0,2,2,6
 Houqiang Li,14,<none>,0,1,2,2,2,3,4
 Jiri Matas,14,<none>,1,1,2,1,4,0,5
 Baoyuan Wu,14,<none>,2,0,1,0,1,2,8
 Seon Joo Kim,14,<none>,1,1,1,2,1,3,5
 Yang Wang,14,<none>,1,1,1,1,1,3,6
 Loong-Fah Cheong,14,<none>,4,1,2,1,2,1,3
 Jing Shao,14,<none>,0,1,1,1,3,3,5
 Heng Huang,14,<none>,4,1,2,0,2,2,3
 Qixiang Ye,14,<none>,0,0,0,0,4,3,7
 Stella X. Yu,14,<none>,1,0,3,1,5,1,3
 Mingsheng Long,14,<none>,2,1,0,0,3,3,5
 Lu Yuan,14,<none>,0,1,1,1,4,3,4
 Thomas Funkhouser,14,<none>,0,0,1,0,6,2,5
 Qixing Huang,14,<none>,1,1,0,2,2,1,7
 Zeynep Akata,14,<none>,1,0,1,3,3,2,4
 Guosheng Lin,14,<none>,1,1,1,2,2,3,4
 Ying Nian Wu,14,<none>,1,2,1,0,3,3,4
 Georgia Gkioxari,14,<none>,1,1,3,0,1,4,4
 James Hays,14,<none>,2,0,1,2,3,3,3
 Si Liu,14,<none>,2,0,6,2,2,0,2
 Alexandre Alahi,14,<none>,0,1,2,2,5,1,3
 Yang Yang,14,<none>,1,1,2,0,4,1,5
 Ruiping Wang,14,<none>,1,2,4,1,3,1,2
 Basura Fernando,14,<none>,2,0,4,2,4,1,1
 Jifeng Dai,14,<none>,1,1,2,2,4,2,2
 Rodrigo Benenson,14,<none>,2,0,3,3,5,0,1
 Narendra Ahuja,14,<none>,1,4,4,2,2,1,0
 Junwei Han,14,<none>,0,0,4,4,3,3,0
 Roberto Cipolla,14,<none>,3,1,2,2,3,1,2
 Jianxiong Xiao,14,<none>,6,1,4,1,2,0,0
Marc'Aurelio Ranzato,14,Facebook AI Research,2,2,1,0,4,2,3
Karen Simonyan,14,Google,1,2,4,0,1,3,3
Mohammad Norouzi,14,Google,0,1,1,1,3,4,4
Jürgen Schmidhuber,14,"Swiss AI Lab, IDSIA (USI & SUPSI) - NNAISENSE",1,1,2,1,3,3,3
Lior Wolf,14,Facebook AI Research,0,0,0,0,3,7,4
Richard Socher,14,Salesforce,4,1,0,2,5,0,2
Julien Mairal,14,INRIA,2,1,1,1,3,1,5
Benjamin Van Roy,14,Stanford University,3,3,0,1,3,3,1
Alessandro Lazaric,14,Facebook Artificial Intelligence Research,1,3,0,0,3,3,4
Sujay Sanghavi,14,University of Texas at Austin,1,3,2,2,0,0,6
Kamalika Chaudhuri,14,UC San Diego,1,3,4,1,2,1,2
Fei Wang,13,Shannon.AI,0,0,2,0,4,3,4
Zhou Zhao,13,Zhejiang University,0,0,0,1,2,4,6
Huan Liu,13,<none>,0,1,3,2,2,4,1
Nisarg Shah,13,University of Toronto,0,4,2,2,1,0,4
Martin Lackner,13,<none>,1,3,1,0,4,3,1
Pingzhong Tang,13,<none>,0,1,1,1,3,2,5
Takanori Maehara,13,RIKEN AIP,0,0,2,2,4,2,3
Eric Horvitz,13,Microsoft,1,2,0,0,5,1,4
Hisashi Kashima,13,Kyoto University/RIKEN Center for AIP,2,0,0,1,3,3,4
Junchi Yan,13,Shanghai Jiaotong University,0,0,2,1,6,3,1
Mihaela van der Schaar,13,"University of Cambridge, Alan Turing Institute and UCLA",0,0,0,1,4,3,5
Yiming Yang,13,Carnegie Mellon,1,1,1,2,3,0,5
Xinwang Liu,13,National University of Defense Technology,0,1,1,0,2,5,4
Roman Garnett,13,Washington University in St. Louis,1,2,1,1,3,2,3
Ivor W. Tsang,13,<none>,0,1,1,4,1,3,3
Akshat Kumar,13,<none>,0,0,1,2,4,4,2
Maosong Sun,13,<none>,1,0,4,2,1,4,1
Chris Ding,13,<none>,2,5,2,0,2,1,1
Fei Sha,13,<none>,4,2,1,2,2,1,1
Yizhou Wang,13,Peking University,0,1,2,3,1,3,3
Xia Hu,13,<none>,1,1,3,3,0,1,4
Xiaochun Cao,13,"Institute of Information Engineering, Chinese Academy of Sciences",0,0,0,1,0,6,6
Kenji Fukumizu,13,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP,0,1,1,4,2,2,3
Guy Van den Broeck,13,"University of California, Los Angeles",1,2,3,2,0,1,4
Fei Fang,13,Carnegie Mellon,0,2,0,3,0,2,6
Fei Tian,13,Facebook,0,2,1,0,2,4,4
Hanjun Dai,13,Georgia Institute of Technology,0,1,1,0,2,5,4
Jianfeng Gao,13,"Microsoft Research, Redmond, WA",0,1,2,1,1,5,3
Aaron Roth,13,University of Pennsylvania,0,0,2,3,2,4,2
Lei Zhang,13,The Hong Kong Polytechnic Univ,3,2,0,0,0,3,5
Charles Sutton,13,<none>,1,2,1,1,4,2,2
Zachary Lipton,13,Carnegie Mellon,0,0,0,0,0,6,7
Yisong Yue,13,Caltech,0,0,1,1,1,4,6
Ilias Diakonikolas,13,UW Madison,0,1,1,0,1,3,7
Sanjiv Kumar,13,Google,0,1,2,1,1,3,5
 Jianming Zhang,13,<none>,2,0,2,1,1,2,5
 Liang-Chieh Chen,13,<none>,1,2,1,2,0,2,5
 Yue Wu,13,<none>,1,1,2,3,2,0,4
 Yung-Yu Chuang,13,<none>,2,1,2,1,2,1,4
 Yan Wang,13,<none>,1,0,1,1,3,4,3
 Varun Jampani,13,<none>,0,0,0,2,2,3,6
 Yen-Yu Lin,13,<none>,1,2,2,2,2,0,4
 Tieniu Tan,13,<none>,2,1,1,1,2,2,4
 Xin Wang,13,<none>,0,0,0,0,1,1,11
 Chen Fang,13,<none>,1,0,1,1,6,2,2
 Jinhui Tang,13,<none>,2,1,3,1,1,2,3
 Yanning Zhang,13,<none>,2,1,3,3,2,0,2
 Rainer Stiefelhagen,13,<none>,1,1,1,2,2,2,4
 Minsu Cho,13,<none>,1,1,3,2,2,0,4
 Wei Zhang,13,<none>,0,0,3,0,1,2,7
 Long Quan,13,<none>,1,1,3,0,2,2,4
 Xiaolong Wang,13,<none>,1,0,2,1,4,3,2
 Rynson W.H. Lau,13,<none>,1,0,1,1,1,3,6
 Weihong Deng,13,<none>,1,1,1,0,2,0,8
 Hanqing Lu,13,<none>,2,1,2,0,2,0,6
 Roozbeh Mottaghi,13,<none>,2,2,1,2,2,2,2
 Zhifeng Li,13,<none>,1,0,1,1,3,1,6
 Bo Li,13,<none>,1,0,1,1,1,2,7
 Kui Jia,13,<none>,2,2,1,0,3,0,5
 Yannis Avrithis,13,<none>,2,1,2,0,2,3,3
 Yu-Kun Lai,13,<none>,0,0,0,0,1,5,7
 Srinivasa G. Narasimhan,13,<none>,2,0,0,2,2,2,5
 Renjie Liao,13,<none>,1,1,3,0,3,2,3
 Sai-Kit Yeung,13,<none>,1,0,2,2,2,3,3
 Viktor Larsson,13,<none>,0,0,1,1,5,3,3
 Ahmed Elgammal,13,<none>,4,1,1,1,3,1,2
 Stephen Gould,13,<none>,0,1,1,2,3,4,2
 Shubham Tulsiani,13,<none>,0,0,5,0,2,2,4
 Lorenzo Torresani,13,<none>,1,0,3,1,1,3,4
 Yi Ma,13,<none>,4,2,2,1,1,1,2
 Fernando De la Torre,13,<none>,2,0,5,1,4,1,0
 Shuhang Gu,13,<none>,0,1,2,2,3,2,3
 Yuanqing Lin,13,<none>,3,0,3,4,2,1,0
 Jamie Shotton,13,<none>,2,3,5,1,2,0,0
Matthias Bethge,13,University of Tubingen,0,0,2,1,2,1,7
Dustin Tran,13,Google,0,0,1,1,3,6,2
Frank Wood,13,University of British Columbia,0,2,0,3,1,5,2
Jure Leskovec,13,Stanford University and Pinterest,1,0,0,1,1,5,5
Shai Shalev-Shwartz,13,Mobileye & HUJI,3,2,2,4,1,0,1
Shivani Agarwal,13,<none>,3,4,3,2,0,1,0
"Alekh Agarwal,",13,<none>,0,2,2,0,3,3,3
John Langford,13,Microsoft Research New York,0,1,3,4,2,1,2
Gregory Valiant,13,Stanford University,1,1,1,1,3,2,4
Zhuoran Yang,13,Princeton University,0,0,1,1,1,3,7
Tor Lattimore,13,Google,0,1,2,4,2,2,2
Daniel J. Hsu,13,<none>,2,2,2,2,1,3,1
Bill Freeman,13,MIT/Google,0,1,1,2,3,5,1
Peter L. Bartlett,13,<none>,2,2,2,1,4,2,0
Jia Jia,12,<none>,0,1,0,4,5,2,0
Jie Tang,12,<none>,0,5,2,1,2,1,1
Heng Tao Shen,12,<none>,0,0,0,1,3,3,5
Jiebo Luo,12,U. Rochester,0,1,2,2,2,2,3
David Sarne,12,<none>,2,2,2,1,3,1,1
Haris Aziz,12,<none>,1,3,1,1,2,3,1
Gabriele Farina,12,Carnegie Mellon,0,0,0,2,1,4,5
Hao Zhang,12,<none>,0,0,0,1,3,5,3
Scott Sanner,12,<none>,1,0,4,2,3,1,1
Longbing Cao,12,<none>,0,1,3,0,1,4,3
Dit-Yan Yeung,12,<none>,1,1,3,2,4,0,1
Zhihua Zhang,12,Peking University,2,3,0,2,2,1,2
Xuelong Li,12,<none>,0,0,0,2,8,2,0
Byron Boots,12,<none>,0,0,0,2,5,4,1
David Sontag,12,<none>,1,0,2,3,4,1,1
Sebastian Tschiatschek,12,Microsoft,0,1,0,3,2,2,4
Yong Yu,12,<none>,1,1,0,0,1,6,3
Gerald Tesauro,12,<none>,0,0,2,1,2,4,3
Ahmed Elgammal,12,Rutgers University,1,0,1,4,1,3,2
Zhoujun Li,12,<none>,1,0,2,2,1,3,3
Han Yu,12,<none>,0,2,1,5,2,1,1
Yizhe Zhang,12,<none>,0,0,0,4,2,4,2
Yining Wang,12,<none>,0,2,2,3,2,3,0
Chris Dyer,12,<none>,0,1,1,2,3,5,0
Arthur Choi,12,<none>,2,1,2,3,1,1,2
Kewen Wang,12,<none>,0,2,7,0,0,2,1
Lin Xiao,12,Microsoft,0,3,1,0,2,2,4
Wei Zhang,12,IBM T.J.Watson Research Center,0,1,0,0,1,8,2
Been Kim,12,Google,1,1,2,1,0,4,3
Taiji Suzuki,12,<none>,2,1,2,1,2,2,2
Kilian Q. Weinberger,12,<none>,0,0,3,1,3,2,3
Justin Domke,12,"University of Massachusetts, Amherst",2,1,3,0,1,2,3
Dongyan Zhao,12,<none>,0,0,1,0,0,4,7
John Paisley,12,Columbia University,1,0,2,1,2,3,3
Lihong Li,12,Google,0,1,0,2,2,4,3
Phil Blunsom,12,<none>,0,2,2,2,3,2,1
 Nikos Komodakis,12,<none>,0,1,3,1,4,1,2
 Sudipta N. Sinha,12,<none>,2,2,0,2,2,1,3
 Philip H.S. Torr,12,<none>,2,0,0,0,0,4,6
 Luigi Di Stefano,12,<none>,3,0,2,0,2,0,5
 Rahul Sukthankar,12,<none>,2,2,3,1,1,2,1
 Kevin Murphy,12,<none>,0,0,0,3,5,0,4
 Chi Zhang,12,<none>,0,0,2,1,0,1,8
 Laurens van der Maaten,12,<none>,1,1,0,0,4,4,2
 Xiaolin Hu,12,<none>,0,1,1,1,1,4,4
 Jian Yang,12,<none>,0,0,0,0,3,3,6
 Fan Zhu,12,<none>,0,1,2,0,1,0,8
 Gang Yu,12,<none>,0,0,1,0,1,3,7
 Lu Sheng,12,<none>,0,0,0,0,2,3,7
 Min Sun,12,<none>,1,0,0,0,6,1,4
 Gerard Pons-Moll,12,<none>,0,1,0,0,3,2,6
 Ning Xu,12,<none>,0,0,0,1,1,0,10
 Jian Cheng,12,<none>,0,2,1,1,2,1,5
 Qi Wu,12,<none>,0,0,0,2,1,6,3
 Qi Zhao,12,<none>,1,0,3,1,3,1,3
 Hanspeter Pfister,12,<none>,2,1,4,1,2,1,1
 Yingwei Pan,12,<none>,0,0,1,1,3,2,5
 Yan Yan,12,<none>,1,0,3,2,1,2,3
 Shu Liu,12,<none>,0,0,3,1,1,1,6
 Wei Wu,12,<none>,1,0,0,0,0,3,8
 Gregory Shakhnarovich,12,<none>,3,0,1,0,3,3,2
 Yasutaka Furukawa,12,<none>,0,2,1,1,3,2,3
 Chi-Wing Fu,12,<none>,0,0,0,0,2,2,8
 Chen Qian,12,<none>,0,1,0,0,1,1,9
 Xin Lu,12,<none>,0,0,1,0,5,2,4
 Li-Jia Li,12,<none>,0,1,2,0,3,3,3
 Samuel Rota Bulo,12,<none>,0,2,2,1,3,0,4
 Lei Wang,12,<none>,4,1,1,0,1,0,5
 Yanwei Pang,12,<none>,1,0,0,1,0,0,10
 Xuelong Li,12,<none>,2,0,2,2,1,1,4
 Karteek Alahari,12,<none>,5,1,1,0,3,1,1
 Feiping Nie,12,<none>,4,0,2,2,1,1,2
 Pheng-Ann Heng,12,<none>,0,0,0,2,4,2,4
 Xiaowu Chen,12,<none>,2,1,4,0,4,0,1
 Fredrik Kahl,12,<none>,2,3,0,3,0,2,2
 Cees G. M. Snoek,12,<none>,0,1,3,0,2,2,4
 Limin Wang,12,<none>,1,1,1,2,3,1,3
 Chen Chen,12,<none>,0,2,2,0,4,2,2
 R. Venkatesh Babu,12,<none>,0,1,1,1,3,3,3
 Tong Xiao,12,<none>,0,1,1,1,5,3,1
 Dengxin Dai,12,<none>,2,2,2,2,1,2,1
 Zhuowen Tu,12,<none>,5,1,1,0,3,2,0
 David W. Jacobs,12,<none>,0,1,1,1,3,3,3
 Masatoshi Okutomi,12,<none>,3,1,1,1,2,2,2
 Baba C. Vemuri,12,<none>,2,2,2,2,4,0,0
 Jonathan Brandt,12,<none>,5,3,1,2,1,0,0
Hugo Larochelle,12,<none>,1,3,1,0,4,1,2
Benjamin Recht,12,UC Berkeley,0,0,1,1,3,3,4
Antonio Torralba,12,<none>,0,1,3,3,1,3,1
Daan Wierstra,12,Google,0,2,2,4,2,1,1
José Miguel Hernández-Lobato,12,University of Cambridge,2,2,1,0,2,1,4
Akshay Krishnamurthy,12,Microsoft,2,0,1,3,1,3,2
Dmitry P. Vetrov,12,<none>,0,0,2,1,1,1,7
"Rong Ge,",12,<none>,1,1,2,3,3,2,0
"Rong Jin,",12,<none>,4,1,3,2,0,0,2
Ananda Theertha Suresh,12,Google,0,1,1,1,4,2,3
Aaron Sidford,12,Stanford University,0,0,1,3,1,2,5
John C. Duchi,12,<none>,0,0,1,3,3,3,2
Sanjoy Dasgupta,12,UC San Diego,2,4,0,2,1,2,1
Ludwig Schmidt,12,UC Berkeley,0,0,3,2,2,2,3
Andrea Montanari,12,Stanford University,3,4,1,0,1,1,2
Marco Cuturi,12,Google Brain  &  CREST - ENSAE,1,0,2,2,0,2,5
Maria-Florina F. Balcan,12,<none>,2,4,0,2,1,1,2
Jinhui Xu,11,<none>,1,1,2,0,2,2,3
Juanzi Li,11,<none>,0,4,1,0,2,0,4
Tat-Seng Chua,11,National Univ. of Singapore,2,0,2,1,2,0,4
Peng Cui,11,Tsinghua University,0,0,2,1,2,4,2
Yanyan Lan,11,<none>,0,0,1,4,1,1,4
Arya Mazumdar,11,University of Massachusetts Amherst,0,0,1,0,6,1,3
Yevgeniy Vorobeychik,11,<none>,0,1,4,4,1,0,1
Dominik Peters,11,<none>,0,0,0,4,3,3,1
Babak Hassibi,11,Caltech,0,1,1,2,2,2,3
Yuchen Guo,11,Tsinghua University,0,0,1,2,3,2,3
Zenglin Xu,11,<none>,1,0,2,3,1,2,2
Chao Zhang,11,Georgia Institute of Technology,0,1,2,0,1,5,2
Xiang Li,11,Peking University,0,0,0,1,2,1,7
Roland Memisevic,11,<none>,2,2,1,4,2,0,0
Yingce Xia,11,Microsoft Research Asia,0,1,0,1,3,3,3
Yong Liu,11,"Institute of Information Engineering, CAS",0,1,1,1,2,3,3
Svetha Venkatesh,11,Deakin University,2,0,1,0,3,2,3
Yan Yan,11,the University of Iowa,0,1,1,4,1,0,4
Irwin King,11,<none>,1,1,2,1,2,1,3
Hoong Chuin Lau,11,<none>,1,1,2,2,2,2,1
Wenjie Li,11,<none>,0,0,1,2,3,4,1
Yangqiu Song,11,<none>,0,1,3,3,1,3,0
Bohyung Han,11,Seoul National University,0,1,2,1,4,2,1
Yexiang Xue,11,<none>,2,1,1,1,2,4,0
C. Lee Giles,11,<none>,0,1,2,3,2,1,2
Finale Doshi-Velez,11,<none>,0,0,2,0,3,5,1
Louis-Philippe Morency,11,Carnegie Mellon,0,0,1,0,1,5,4
Yue Zhang,11,<none>,0,1,1,5,0,2,2
Sung Ju Hwang,11,<none>,0,1,0,2,2,5,1
Patrick Jaillet,11,Massachusetts Institute of Technology,1,1,3,2,2,0,2
Kate Saenko,11,Boston University,2,2,0,1,0,2,4
Mikhail Belkin,11,<none>,2,1,1,4,1,2,0
Di Wang,11,Google AI,1,1,0,1,1,2,5
Jinfeng Yi,11,JD Research,0,1,0,2,2,3,3
Tom Schaul,11,<none>,1,1,0,3,3,2,1
Zhiting Hu,11,Carnegie Mellon,0,1,0,1,1,5,3
Boi Faltings,11,<none>,1,4,1,0,0,3,2
James Kwok,11,Hong Kong University of Science and Technology,1,3,1,1,0,2,3
Yixin Chen,11,"University of California, Los Angeles",2,1,2,0,0,3,3
Jian Yang,11,Nanjing University of Science and Technology,0,2,2,2,0,1,4
Wei Hu,11,Princeton University,0,0,1,1,1,2,6
Vasilis Syrgkanis,11,Microsoft,0,0,3,1,3,1,3
Eric Xing,11,Petuum Inc. /  Carnegie Mellon University,3,0,2,2,1,2,1
David C. Parkes,11,<none>,5,1,1,1,1,0,2
Pin-Yu Chen,11,<none>,0,0,0,0,0,5,6
Rui Yan,11,<none>,0,0,0,0,0,4,7
Ichiro Takeuchi,11,Nagoya Institute of Technology,3,1,1,1,1,1,3
Jian Li,11,<none>,0,1,2,2,1,4,1
Stephan Günnemann,11,TU Munchen,0,0,0,0,0,3,8
Constantine Caramanis,11,University of Texas at Austin,2,2,2,2,0,1,2
Cheng Zhang,11,"Microsoft Research, Cambridge, UK",1,0,0,0,1,3,6
Armand Joulin,11,<none>,0,1,2,1,5,1,1
Tomas Mikolov,11,<none>,3,2,3,1,1,1,0
 Xiaodong Yang,11,<none>,0,1,0,1,1,3,5
 Christoph Feichtenhofer,11,<none>,0,1,1,1,3,1,4
 Kwang In Kim,11,<none>,1,0,3,0,1,3,3
 Wenjun Zeng,11,<none>,0,0,1,0,2,2,6
 Yongxin Yang,11,<none>,0,0,0,1,2,2,6
 Li Zhang,11,<none>,1,1,1,1,4,1,2
 Minh Hoai,11,<none>,1,1,1,3,1,2,2
 Aswin C. Sankaranarayanan,11,<none>,0,0,2,1,3,1,4
 Mohit Gupta,11,<none>,2,0,1,0,0,2,6
 Xiangyu Zhang,11,<none>,0,0,2,1,2,2,4
 Zheng-Jun Zha,11,<none>,0,0,0,1,0,1,9
 Feng Wu,11,<none>,2,2,1,0,1,1,4
 Jiaying Liu,11,<none>,0,0,0,0,3,2,6
 Jia-Bin Huang,11,<none>,0,0,2,3,2,1,3
 Ziwei Liu,11,<none>,0,0,2,1,2,0,6
 Xiaodong He,11,<none>,0,0,1,1,3,4,2
 Jianbin Jiao,11,<none>,0,0,0,0,3,3,5
 Nenghai Yu,11,<none>,0,0,0,0,4,1,6
 Felix Heide,11,<none>,1,1,2,1,2,1,3
 Gordon Wetzstein,11,<none>,0,1,1,1,3,1,4
 Yoshitaka Ushiku,11,<none>,0,1,1,0,1,5,3
 Yu-Chiang Frank Wang,11,<none>,1,0,2,1,1,2,4
 Baochang Zhang,11,<none>,0,0,1,0,2,1,7
 David Doermann,11,<none>,1,4,1,0,0,0,5
 Shai Avidan,11,<none>,3,0,3,1,1,1,2
 Qilong Wang,11,<none>,2,0,1,1,3,2,2
 Peihua Li,11,<none>,2,0,1,1,3,2,2
 Fang Wen,11,<none>,4,0,1,0,2,1,3
 De-An Huang,11,<none>,1,0,1,0,4,2,3
 Shenlong Wang,11,<none>,0,0,3,2,0,1,5
 Zhangyang Wang,11,<none>,0,0,0,2,2,0,7
 Wei Wei,11,<none>,0,0,2,1,2,2,4
 Jia Li,11,<none>,0,0,2,0,5,0,4
 Junchi Yan,11,<none>,1,0,3,0,1,1,5
 Chi-Keung Tang,11,<none>,1,3,3,0,1,1,2
 Hang Su,11,<none>,0,0,2,0,2,4,3
 Emanuele Rodola,11,<none>,2,1,1,1,3,0,3
 Yu Zhang,11,<none>,0,2,2,1,2,0,4
 Hyun Soo Park,11,<none>,1,1,1,2,3,1,2
 Tianzhu Zhang,11,<none>,1,1,1,3,1,1,3
 Chang Huang,11,<none>,0,0,7,1,0,0,3
 Ondrej Chum,11,<none>,0,1,2,1,2,0,5
 Qionghai Dai,11,<none>,0,2,3,0,2,2,2
 Yebin Liu,11,<none>,0,1,2,0,4,2,2
 Dong Liu,11,<none>,4,0,0,1,2,1,3
 Miaomiao Liu,11,<none>,1,1,2,1,2,1,3
 Tae-Hyun Oh,11,<none>,1,0,1,2,2,2,3
 Wen Gao,11,<none>,1,1,3,0,2,2,2
 Tamara L. Berg,11,<none>,3,0,3,0,1,2,2
 Takayuki Okatani,11,<none>,2,0,1,0,2,2,4
 Xiaojuan Qi,11,<none>,0,0,1,2,2,3,3
 Ying Fu,11,<none>,1,1,2,1,0,0,6
 Meina Kan,11,<none>,0,1,2,2,1,2,3
 Yi Li,11,<none>,1,3,3,0,2,0,2
 Ajmal Mian,11,<none>,0,1,3,1,2,2,2
 Manohar Paluri,11,<none>,0,1,3,2,1,3,1
 Lars Petersson,11,<none>,0,0,2,2,4,1,2
 Laurent Kneip,11,<none>,2,1,2,2,1,1,2
 Ganesh Sundaramoorthi,11,<none>,2,1,3,0,2,1,2
 Wolfgang Heidrich,11,<none>,1,1,3,1,3,2,0
 Jin Young Choi,11,<none>,1,0,0,2,5,1,2
 Yannis Panagakis,11,<none>,1,1,3,0,5,1,0
 Charless C. Fowlkes,11,<none>,1,2,1,0,1,3,3
 Shuai Yi,11,<none>,0,1,2,0,4,4,0
 Justin Johnson,11,<none>,0,0,2,1,4,2,2
 Kiyoharu Aizawa,11,<none>,0,1,1,1,2,4,2
 Kalle Astrom,11,<none>,2,2,2,1,3,1,0
 Lourdes Agapito,11,<none>,3,2,2,0,1,2,1
 Naiyan Wang,11,<none>,2,0,3,0,1,1,4
 Yurong Chen,11,<none>,0,0,0,1,6,2,2
 Jiang Wang,11,<none>,2,2,2,3,1,0,1
 Aditya Khosla,11,<none>,3,1,3,2,2,0,0
 Adrien Bartoli,11,<none>,4,1,3,2,1,0,0
 Judy Hoffman,11,<none>,1,1,3,2,3,0,1
 Li Xu,11,<none>,4,3,3,0,1,0,0
 Kris M. Kitani,11,<none>,2,0,3,3,3,0,0
 Rene Vidal,11,<none>,3,0,1,2,4,0,1
 C. Lawrence Zitnick,11,<none>,0,0,5,3,2,0,1
Andrew Zisserman,11,DeepMind & University of Oxford,1,2,2,0,1,2,3
John P. Cunningham,11,<none>,0,2,2,2,1,0,4
Nicolas Usunier,11,Facebook AI Research,2,1,0,0,4,2,2
Daniel Tarlow,11,<none>,1,3,0,1,6,0,0
Marc Brockschmidt,11,Microsoft,0,0,0,1,4,2,4
Peter Battaglia,11,<none>,0,0,0,2,5,1,3
Yaoliang Yu,11,University of Waterloo,0,1,1,2,2,2,3
Sanja Fidler,11,University of Toronto,0,0,2,2,2,2,3
Jason Yosinski,11,Uber AI; Recursion,0,2,0,2,1,2,4
Aleksander Madry,11,Massachusetts Institute of Technology,0,0,0,0,0,5,6
Eunho Yang,11,<none>,3,1,2,0,0,4,1
Yingbin Liang,11,The Ohio State University,0,0,1,2,0,3,5
Daniel Soudry,11,Technion,0,1,0,1,1,5,3
Mihaela Schaar,11,<none>,0,0,1,2,1,4,3
Yu-Xiang Wang,11,UC Santa Barbara,1,0,1,1,1,1,6
"Jun Zhu,",11,<none>,2,3,0,2,0,4,0
Amir Globerson,11,<none>,1,3,0,1,3,2,1
"Lijun Zhang,",11,<none>,3,2,2,2,0,1,1
"Pieter Abbeel,",11,<none>,0,0,1,0,3,4,3
"Elad Hazan,",11,<none>,0,1,3,3,1,0,3
Nathan Kallus,11,Cornell,0,0,0,0,1,4,6
